DATE,TIME,WSPD,GST
27/01/2026,00:40,27.1,31.0
27/01/2026,01:45,29.6,32.9
27/01/2026,01:50,25.8,28.1
27/01/2026,02:15,27.1,33.3
27/01/2026,02:40,28.3,30.5
27/01/2026,02:55,29.4,34.4
27/01/2026,03:00,27.2,30.9
27/01/2026,03:10,27.5,32.0
27/01/2026,03:20,29.2,32.7
27/01/2026,03:30,27.1,29.3
27/01/2026,03:40,24.0,27.2
27/01/2026,03:45,23.9,28.4
27/01/2026,03:55,27.1,29.7
27/01/2026,04:00,26.4,28.6
27/01/2026,04:05,26.0,30.2
27/01/2026,04:15,28.2,29.8
27/01/2026,04:25,27.2,29.9
27/01/2026,04:30,23.4,25.2
27/01/2026,04:40,27.2,31.5
27/01/2026,04:45,27.2,30.0
27/01/2026,04:50,28.2,30.7
27/01/2026,04:55,22.2,26.8
27/01/2026,05:00,27.4,31.4
27/01/2026,05:15,24.6,28.9
27/01/2026,05:25,25.1,27.8
27/01/2026,05:30,25.8,27.2
27/01/2026,05:45,23.0,26.8
27/01/2026,05:50,20.6,24.0
27/01/2026,05:55,22.6,23.5
27/01/2026,06:00,22.3,24.0
27/01/2026,06:05,20.7,22.3
27/01/2026,06:10,19.1,22.5
27/01/2026,06:15,22.7,26.2
27/01/2026,06:20,22.9,25.9
27/01/2026,06:25,24.8,27.3
27/01/2026,06:30,24.2,28.5
27/01/2026,06:35,21.5,27.1
27/01/2026,06:40,23.4,25.6
27/01/2026,06:45,20.7,22.7
27/01/2026,06:50,21.4,25.3
27/01/2026,06:55,19.9,21.2
27/01/2026,07:00,18.7,20.1
27/01/2026,07:05,20.6,24.0
27/01/2026,07:10,21.9,22.6
27/01/2026,07:15,19.1,21.0
27/01/2026,07:20,15.6,16.9
27/01/2026,07:25,15.5,17.1
27/01/2026,07:30,18.8,22.6
27/01/2026,07:35,16.9,18.2
27/01/2026,07:40,18.9,22.4
27/01/2026,07:45,20.4,23.0
27/01/2026,07:50,20.0,20.9
27/01/2026,07:55,17.3,18.2
27/01/2026,08:00,16.7,18.9
27/01/2026,08:05,19.4,22.0
27/01/2026,08:10,17.9,20.1
27/01/2026,08:15,17.3,20.7
27/01/2026,08:20,15.3,18.5
27/01/2026,08:25,15.6,17.4
27/01/2026,08:30,18.4,21.6
27/01/2026,08:35,13.9,16.5
27/01/2026,08:40,13.9,15.9
27/01/2026,08:45,14.2,16.6
27/01/2026,08:50,16.2,19.7
27/01/2026,08:55,13.6,14.6
27/01/2026,09:00,17.4,18.1
27/01/2026,09:05,15.3,17.7
27/01/2026,09:10,13.5,15.4
27/01/2026,09:15,14.2,16.4
27/01/2026,09:20,16.2,17.9
27/01/2026,09:25,18.7,21.1
27/01/2026,09:30,17.8,18.9
27/01/2026,09:35,18.7,19.8
27/01/2026,09:40,16.9,20.0
27/01/2026,09:45,13.5,17.4
27/01/2026,09:50,18.8,22.4
27/01/2026,09:55,18.3,21.1
27/01/2026,10:00,16.7,17.9
27/01/2026,10:05,18.2,20.3
27/01/2026,10:10,15.1,16.1
27/01/2026,10:15,16.5,18.3
27/01/2026,10:20,17.7,19.5
27/01/2026,10:25,17.7,20.0
27/01/2026,10:30,14.7,15.3
27/01/2026,10:35,14.3,16.0
27/01/2026,10:40,16.0,18.6
27/01/2026,10:45,15.5,16.9
27/01/2026,10:50,17.3,19.0
27/01/2026,10:55,17.7,19.5
27/01/2026,11:00,16.4,18.9
27/01/2026,11:05,17.6,19.4
27/01/2026,11:10,16.8,19.1
27/01/2026,11:15,17.9,19.8
27/01/2026,11:20,16.7,20.5
27/01/2026,11:25,17.7,19.6
27/01/2026,11:30,16.2,18.5
27/01/2026,11:35,16.6,18.5
27/01/2026,11:40,16.5,20.4
27/01/2026,11:45,16.1,17.1
27/01/2026,11:50,16.7,18.3
27/01/2026,11:55,14.3,16.0
27/01/2026,12:00,16.3,17.0
27/01/2026,12:15,14.7,17.6
27/01/2026,12:20,15.2,18.3
27/01/2026,12:25,15.6,20.6
27/01/2026,12:30,15.4,17.4
27/01/2026,12:35,17.9,19.7
27/01/2026,12:40,17.6,20.4
27/01/2026,12:45,17.8,21.5
27/01/2026,12:55,15.1,17.0
27/01/2026,13:00,14.2,16.3
27/01/2026,13:05,15.0,16.7
27/01/2026,13:10,14.2,15.4
27/01/2026,13:15,16.8,18.8
27/01/2026,13:20,15.7,16.9
27/01/2026,13:25,19.2,20.8
27/01/2026,13:35,19.7,24.3
27/01/2026,13:40,20.6,25.8
27/01/2026,13:45,19.1,20.5
27/01/2026,13:50,19.1,24.1
27/01/2026,13:55,20.3,24.9
27/01/2026,14:00,19.5,21.6
27/01/2026,14:05,21.9,23.9
27/01/2026,14:10,20.3,22.6
27/01/2026,14:15,18.3,21.2
27/01/2026,14:20,21.6,26.6
27/01/2026,14:25,20.1,24.3
27/01/2026,14:30,17.9,20.5
27/01/2026,14:35,20.0,22.7
27/01/2026,14:40,17.0,21.5
27/01/2026,14:45,22.8,26.8
27/01/2026,14:50,25.1,27.7
27/01/2026,14:55,23.1,24.9
27/01/2026,15:00,20.0,22.8
27/01/2026,15:05,19.7,23.6
27/01/2026,15:15,19.8,20.8
27/01/2026,15:20,17.7,18.8
27/01/2026,15:25,23.4,28.9
27/01/2026,15:30,22.1,25.3
27/01/2026,15:35,19.1,21.2
27/01/2026,15:40,18.6,20.4
27/01/2026,15:45,20.3,23.3
27/01/2026,15:50,19.9,21.6
27/01/2026,16:00,21.0,23.2
27/01/2026,16:05,16.6,17.7
27/01/2026,16:10,17.0,18.1
27/01/2026,16:15,15.4,17.3
27/01/2026,16:20,16.6,18.9
27/01/2026,16:25,19.0,23.9
27/01/2026,16:30,17.3,19.2
27/01/2026,16:35,17.6,19.7
27/01/2026,16:40,22.3,27.0
27/01/2026,16:45,23.3,25.9
27/01/2026,16:50,22.0,24.4
27/01/2026,16:55,20.8,22.5
27/01/2026,17:00,19.7,21.3
27/01/2026,17:05,18.3,21.1
27/01/2026,17:10,15.2,17.6
27/01/2026,17:15,13.6,15.7
27/01/2026,17:20,14.7,15.6
27/01/2026,17:25,15.5,17.5
27/01/2026,17:30,14.9,17.9
27/01/2026,17:35,13.8,14.5
27/01/2026,17:40,12.2,13.1
27/01/2026,17:45,13.7,17.2
27/01/2026,17:50,14.1,15.1
27/01/2026,17:55,16.1,17.6
27/01/2026,18:00,15.6,17.3
27/01/2026,18:05,15.5,18.0
27/01/2026,18:10,14.5,16.5
27/01/2026,18:15,14.7,15.6
27/01/2026,18:20,15.0,15.4
27/01/2026,18:25,12.1,13.6
27/01/2026,18:30,11.5,13.3
27/01/2026,18:35,10.2,12.2
27/01/2026,18:40,10.3,11.6
27/01/2026,18:45,8.2,9.0
27/01/2026,18:50,9.4,10.9
27/01/2026,18:55,9.4,10.6
27/01/2026,19:00,9.9,10.6
27/01/2026,19:05,11.6,13.3
27/01/2026,19:10,10.0,10.8
27/01/2026,19:15,9.2,10.2
27/01/2026,19:20,11.6,12.7
27/01/2026,19:25,12.8,13.8
27/01/2026,19:35,11.5,12.7
27/01/2026,19:40,7.7,8.1
27/01/2026,19:45,4.8,6.6
27/01/2026,19:50,3.0,5.2
27/01/2026,19:55,9.3,11.7
27/01/2026,20:00,10.5,11.7
27/01/2026,20:05,12.5,13.1
27/01/2026,20:10,12.9,13.9
27/01/2026,20:15,18.8,20.9
27/01/2026,20:20,25.6,30.1
