DATE,TIME,WSPD,GST
22/12/2025,00:00,16.8,20.1
22/12/2025,00:05,18.2,21.1
22/12/2025,00:10,18.8,21.3
22/12/2025,00:15,17.6,19.3
22/12/2025,00:20,19.3,20.4
22/12/2025,00:25,18.7,19.7
22/12/2025,00:30,17.6,19.9
22/12/2025,00:35,17.8,22.0
22/12/2025,00:40,16.5,18.4
22/12/2025,00:45,17.3,17.9
22/12/2025,00:50,21.2,23.2
22/12/2025,00:55,18.6,23.2
22/12/2025,01:00,18.4,20.7
22/12/2025,01:05,18.4,20.3
22/12/2025,01:15,21.8,24.4
22/12/2025,01:20,21.2,22.6
22/12/2025,01:25,21.3,24.4
22/12/2025,01:30,18.4,20.3
22/12/2025,01:35,19.7,22.9
22/12/2025,01:40,19.7,22.5
22/12/2025,01:45,18.9,21.3
22/12/2025,01:50,21.5,23.2
22/12/2025,01:55,19.2,21.0
22/12/2025,02:00,20.4,22.1
22/12/2025,02:05,19.9,22.8
22/12/2025,02:10,19.9,21.4
22/12/2025,02:15,20.7,23.1
22/12/2025,02:20,20.1,21.5
22/12/2025,02:25,20.2,23.6
22/12/2025,02:30,22.8,25.9
22/12/2025,02:35,21.7,24.2
22/12/2025,02:40,20.8,24.8
22/12/2025,02:45,21.4,23.5
22/12/2025,02:50,18.9,20.0
22/12/2025,02:55,20.1,21.5
22/12/2025,03:00,19.6,20.6
22/12/2025,03:05,18.7,20.1
22/12/2025,03:10,16.3,18.0
22/12/2025,03:15,15.8,18.3
22/12/2025,03:20,16.1,18.0
22/12/2025,03:25,14.8,16.0
22/12/2025,03:30,13.9,14.9
22/12/2025,03:35,12.8,14.1
22/12/2025,03:40,12.6,13.5
22/12/2025,03:45,11.3,12.8
22/12/2025,03:50,11.2,12.6
22/12/2025,03:55,9.7,10.6
22/12/2025,04:00,10.0,10.7
22/12/2025,04:05,10.7,11.2
22/12/2025,04:10,8.4,9.0
22/12/2025,04:15,9.2,9.9
22/12/2025,04:20,9.1,9.5
22/12/2025,04:25,8.4,8.6
22/12/2025,04:30,7.7,8.2
22/12/2025,04:35,7.9,8.4
22/12/2025,04:40,8.8,9.2
22/12/2025,04:45,9.0,9.3
22/12/2025,04:50,10.1,10.7
22/12/2025,04:55,9.1,9.7
22/12/2025,05:00,8.5,9.1
22/12/2025,05:10,8.8,9.4
22/12/2025,05:15,7.7,8.5
22/12/2025,05:20,9.6,10.3
22/12/2025,05:25,9.1,9.9
22/12/2025,05:30,9.1,9.4
22/12/2025,05:40,9.0,10.8
22/12/2025,05:45,7.9,8.8
22/12/2025,05:50,8.2,9.8
22/12/2025,05:55,9.7,10.0
22/12/2025,06:00,8.3,9.2
22/12/2025,06:05,7.6,8.6
22/12/2025,06:10,6.6,7.4
22/12/2025,06:15,5.6,5.8
22/12/2025,06:20,4.3,4.7
22/12/2025,06:25,2.7,3.4
22/12/2025,06:30,3.1,3.6
22/12/2025,06:35,3.3,3.6
22/12/2025,06:40,4.0,4.5
22/12/2025,06:45,4.5,5.3
22/12/2025,06:50,5.0,5.6
22/12/2025,06:55,6.0,6.4
22/12/2025,07:00,6.1,6.5
22/12/2025,07:05,5.6,6.3
22/12/2025,07:10,5.2,5.7
22/12/2025,07:15,4.8,5.1
22/12/2025,07:20,4.2,4.6
22/12/2025,07:25,4.0,5.1
22/12/2025,07:30,4.2,4.7
22/12/2025,07:35,4.6,5.0
22/12/2025,07:40,5.5,5.9
22/12/2025,07:45,5.7,6.4
22/12/2025,07:50,4.5,4.8
22/12/2025,07:55,4.2,4.6
22/12/2025,08:00,5.1,5.7
22/12/2025,08:05,5.4,5.9
22/12/2025,08:10,5.7,6.1
22/12/2025,08:15,5.3,5.5
22/12/2025,08:20,5.3,6.4
22/12/2025,08:25,4.8,5.2
22/12/2025,08:30,4.8,5.6
22/12/2025,08:35,5.6,6.5
22/12/2025,08:40,6.8,7.4
22/12/2025,08:45,6.7,7.4
22/12/2025,08:50,5.7,6.3
22/12/2025,08:55,5.8,6.5
22/12/2025,09:00,5.8,6.5
22/12/2025,09:05,6.3,6.7
22/12/2025,09:10,6.3,6.6
22/12/2025,09:15,6.0,6.3
22/12/2025,09:20,5.3,6.0
22/12/2025,09:25,4.1,5.0
22/12/2025,09:30,3.5,4.2
22/12/2025,09:35,4.0,5.3
22/12/2025,09:40,5.0,5.3
22/12/2025,09:45,5.6,6.3
22/12/2025,09:50,5.2,6.2
22/12/2025,09:55,5.3,6.0
22/12/2025,10:00,3.2,4.1
22/12/2025,10:05,2.9,3.7
22/12/2025,10:10,3.3,3.8
22/12/2025,10:15,4.8,5.6
22/12/2025,10:20,4.6,5.3
22/12/2025,10:25,5.0,5.5
22/12/2025,10:30,5.2,5.5
22/12/2025,10:35,4.4,5.0
22/12/2025,10:40,3.9,4.9
22/12/2025,10:45,5.0,5.5
22/12/2025,10:50,4.1,5.0
22/12/2025,10:55,4.7,5.3
22/12/2025,11:00,5.9,6.1
22/12/2025,11:05,5.7,6.6
22/12/2025,11:10,5.2,5.8
22/12/2025,11:15,4.8,5.3
22/12/2025,11:20,4.2,4.7
22/12/2025,11:25,4.3,4.9
22/12/2025,11:30,4.5,5.0
22/12/2025,11:35,4.4,4.9
22/12/2025,11:40,5.6,6.5
22/12/2025,11:45,4.5,5.9
22/12/2025,11:50,4.5,5.2
22/12/2025,11:55,6.2,7.6
22/12/2025,12:00,7.2,8.9
22/12/2025,12:05,5.3,7.7
22/12/2025,12:10,6.6,7.1
22/12/2025,12:15,7.0,8.5
22/12/2025,12:20,7.6,8.8
22/12/2025,12:25,6.4,8.3
22/12/2025,12:30,8.1,8.8
22/12/2025,12:35,6.6,7.3
22/12/2025,12:40,6.7,8.2
22/12/2025,12:45,6.8,8.0
22/12/2025,12:50,7.8,8.0
22/12/2025,12:55,7.6,8.3
22/12/2025,13:00,6.7,7.4
22/12/2025,13:05,7.3,8.3
22/12/2025,13:10,5.5,7.5
22/12/2025,13:15,4.6,5.4
22/12/2025,13:20,6.3,7.0
22/12/2025,13:25,6.3,6.9
22/12/2025,13:30,5.3,5.9
22/12/2025,13:35,4.7,5.6
22/12/2025,13:40,5.3,7.7
22/12/2025,13:45,5.7,6.4
22/12/2025,13:50,5.3,6.0
22/12/2025,13:55,5.4,5.9
22/12/2025,14:00,5.1,5.6
22/12/2025,14:05,4.7,5.1
22/12/2025,14:10,5.1,6.2
22/12/2025,14:15,8.4,9.1
22/12/2025,14:20,8.7,9.4
22/12/2025,14:25,8.4,9.2
22/12/2025,14:30,8.7,9.4
22/12/2025,14:35,7.9,9.2
22/12/2025,14:40,8.8,9.3
22/12/2025,14:45,8.4,9.2
22/12/2025,14:50,8.7,9.6
22/12/2025,14:55,8.3,8.9
22/12/2025,15:00,7.9,8.4
22/12/2025,15:05,7.8,8.7
22/12/2025,15:10,7.8,9.0
22/12/2025,15:15,7.6,8.2
22/12/2025,15:20,7.6,8.7
22/12/2025,15:25,8.1,8.9
22/12/2025,15:30,7.2,8.0
22/12/2025,15:35,7.1,8.1
22/12/2025,15:40,6.3,7.5
22/12/2025,15:45,7.7,8.8
22/12/2025,15:50,8.0,8.5
22/12/2025,15:55,7.7,8.5
22/12/2025,16:00,8.2,8.6
22/12/2025,16:05,8.0,9.0
22/12/2025,16:10,7.3,7.6
22/12/2025,16:15,7.2,7.9
22/12/2025,16:20,7.6,8.8
22/12/2025,16:25,7.0,7.6
22/12/2025,16:30,7.8,8.8
22/12/2025,16:35,8.7,9.5
22/12/2025,16:40,8.1,9.1
22/12/2025,16:45,8.7,9.7
22/12/2025,16:50,8.1,8.6
22/12/2025,16:55,8.2,8.9
22/12/2025,17:00,7.6,8.7
22/12/2025,17:05,6.2,7.0
22/12/2025,17:10,6.2,6.7
22/12/2025,17:15,5.3,5.7
22/12/2025,17:20,5.5,5.8
22/12/2025,17:25,6.0,6.7
22/12/2025,17:30,6.8,7.3
22/12/2025,17:35,7.2,7.4
22/12/2025,17:40,7.1,7.8
22/12/2025,17:45,6.9,7.4
22/12/2025,17:50,7.7,8.0
22/12/2025,17:55,7.3,7.9
22/12/2025,18:00,7.7,8.5
22/12/2025,18:05,8.1,9.0
22/12/2025,18:10,8.4,8.8
22/12/2025,18:15,8.6,9.1
22/12/2025,18:20,8.2,8.7
22/12/2025,18:25,8.0,9.0
22/12/2025,18:30,8.3,8.8
22/12/2025,18:35,7.7,8.4
22/12/2025,18:40,7.3,8.4
22/12/2025,18:45,6.9,8.1
22/12/2025,18:50,10.6,12.7
22/12/2025,18:55,11.4,12.6
22/12/2025,19:00,10.5,11.4
22/12/2025,19:05,9.9,10.9
22/12/2025,19:10,10.2,11.3
22/12/2025,19:15,10.6,11.6
22/12/2025,19:20,10.4,11.7
22/12/2025,19:25,10.6,12.3
22/12/2025,19:30,10.8,11.8
22/12/2025,19:35,10.5,12.3
22/12/2025,19:40,10.4,11.3
22/12/2025,19:45,11.7,14.0
22/12/2025,19:50,10.5,11.0
22/12/2025,19:55,11.8,13.6
22/12/2025,20:00,11.8,14.4
22/12/2025,20:05,11.9,13.6
22/12/2025,20:10,11.5,13.0
22/12/2025,20:15,10.5,12.0
22/12/2025,20:20,11.1,13.3
22/12/2025,20:25,13.0,14.4
22/12/2025,20:30,11.3,12.0
22/12/2025,20:35,10.2,12.0
22/12/2025,20:40,9.6,11.5
22/12/2025,20:45,10.6,12.2
22/12/2025,20:50,10.6,12.2
22/12/2025,20:55,10.3,12.1
22/12/2025,21:00,10.3,12.4
22/12/2025,21:05,10.6,12.3
22/12/2025,21:10,12.0,13.0
22/12/2025,21:15,10.0,12.1
22/12/2025,21:20,11.3,11.9
22/12/2025,21:25,10.6,11.7
22/12/2025,21:30,10.9,11.5
22/12/2025,21:35,10.9,12.4
22/12/2025,21:40,10.6,13.2
22/12/2025,21:45,10.1,11.4
22/12/2025,21:50,10.1,11.6
22/12/2025,21:55,10.1,11.2
22/12/2025,22:00,9.7,11.9
22/12/2025,22:05,10.1,11.0
22/12/2025,22:10,10.3,11.5
22/12/2025,22:15,10.1,10.8
22/12/2025,22:20,10.1,11.0
22/12/2025,22:25,11.5,12.2
22/12/2025,22:30,11.3,13.6
22/12/2025,22:40,11.4,13.1
22/12/2025,22:50,12.2,14.5
22/12/2025,22:55,11.9,13.3
22/12/2025,23:00,11.5,12.6
22/12/2025,23:05,12.7,14.1
22/12/2025,23:15,13.1,14.2
22/12/2025,23:20,13.3,14.6
22/12/2025,23:30,13.3,14.5
22/12/2025,23:35,11.9,13.5
22/12/2025,23:40,9.7,10.3
22/12/2025,23:50,9.5,10.4
22/12/2025,23:55,9.5,9.9
