DATE,TIME,WSPD,GST
21/01/2026,00:00,8.8,9.6
21/01/2026,00:05,9.4,10.1
21/01/2026,00:10,9.1,9.7
21/01/2026,00:15,8.7,9.5
21/01/2026,00:20,8.6,9.7
21/01/2026,00:25,7.8,8.9
21/01/2026,00:30,7.0,7.3
21/01/2026,00:35,8.3,9.0
21/01/2026,00:40,9.1,9.6
21/01/2026,00:45,9.0,9.6
21/01/2026,00:50,8.8,9.1
21/01/2026,00:55,7.7,8.3
21/01/2026,01:00,8.8,9.2
21/01/2026,01:05,8.4,8.8
21/01/2026,01:10,7.3,8.3
21/01/2026,01:15,8.4,9.3
21/01/2026,01:20,8.3,8.8
21/01/2026,01:25,8.2,8.6
21/01/2026,01:30,8.5,9.1
21/01/2026,01:35,7.7,8.4
21/01/2026,01:40,9.4,10.1
21/01/2026,01:45,8.9,9.5
21/01/2026,01:50,8.2,9.5
21/01/2026,01:55,7.6,8.9
21/01/2026,02:00,4.3,4.7
21/01/2026,02:05,5.0,5.3
21/01/2026,02:10,5.1,6.1
21/01/2026,02:15,5.0,5.9
21/01/2026,02:20,3.8,4.2
21/01/2026,02:25,3.9,4.8
21/01/2026,02:30,6.6,7.4
21/01/2026,02:35,7.9,9.1
21/01/2026,02:40,8.8,10.2
21/01/2026,02:45,12.0,14.6
21/01/2026,02:50,13.5,14.2
21/01/2026,02:55,13.5,15.4
21/01/2026,03:00,13.4,14.2
21/01/2026,03:05,13.4,16.7
21/01/2026,03:10,11.9,13.1
21/01/2026,03:15,10.6,12.7
21/01/2026,03:20,11.3,12.0
21/01/2026,03:25,10.6,12.0
21/01/2026,03:30,9.8,11.6
21/01/2026,03:35,11.7,14.7
21/01/2026,03:40,10.8,12.8
21/01/2026,03:45,10.4,11.3
21/01/2026,03:50,10.8,12.3
21/01/2026,03:55,12.1,13.4
21/01/2026,04:00,12.3,12.9
21/01/2026,04:05,11.8,12.5
21/01/2026,04:10,12.8,14.2
21/01/2026,04:15,12.5,14.1
21/01/2026,04:20,11.6,12.6
21/01/2026,04:30,12.0,13.3
21/01/2026,04:35,12.4,14.1
21/01/2026,04:40,11.8,14.5
21/01/2026,04:45,11.3,13.1
21/01/2026,04:50,11.1,11.9
21/01/2026,05:00,11.1,12.0
21/01/2026,05:10,10.8,11.3
21/01/2026,05:15,12.4,13.9
21/01/2026,05:20,12.1,12.7
21/01/2026,05:25,14.3,16.2
21/01/2026,05:30,13.4,15.6
21/01/2026,05:40,15.0,16.7
21/01/2026,05:45,14.2,16.9
21/01/2026,05:50,14.9,15.6
21/01/2026,06:00,15.1,17.3
21/01/2026,06:05,15.2,16.6
21/01/2026,06:10,15.8,16.3
21/01/2026,06:15,16.8,18.4
21/01/2026,06:20,16.0,18.4
21/01/2026,06:25,15.4,17.4
21/01/2026,06:30,14.4,15.3
21/01/2026,06:35,15.6,16.5
21/01/2026,06:40,17.0,18.1
21/01/2026,06:45,16.3,18.7
21/01/2026,06:50,17.6,18.5
21/01/2026,06:55,18.5,20.3
21/01/2026,07:00,17.3,18.9
21/01/2026,07:05,17.9,19.1
21/01/2026,07:10,16.5,19.5
21/01/2026,07:15,17.7,21.4
21/01/2026,07:20,18.9,19.8
21/01/2026,07:25,18.0,19.7
21/01/2026,07:30,19.7,22.4
21/01/2026,07:35,20.6,24.1
21/01/2026,07:40,19.6,21.9
21/01/2026,07:45,20.6,22.0
21/01/2026,07:50,19.0,19.7
21/01/2026,07:55,17.7,19.8
21/01/2026,08:00,19.6,20.7
21/01/2026,08:05,18.7,19.9
21/01/2026,08:10,20.7,22.2
21/01/2026,08:15,19.9,22.2
21/01/2026,08:20,18.7,22.1
21/01/2026,08:25,18.8,19.8
21/01/2026,08:30,18.9,22.4
21/01/2026,08:35,23.5,27.6
21/01/2026,08:40,20.5,24.4
21/01/2026,08:45,22.5,27.2
21/01/2026,08:50,23.4,29.0
21/01/2026,08:55,21.8,28.7
21/01/2026,09:00,21.7,24.3
21/01/2026,09:05,23.5,26.1
21/01/2026,09:10,22.4,26.9
21/01/2026,09:15,25.2,29.6
21/01/2026,09:20,22.8,24.7
21/01/2026,09:25,26.7,31.7
21/01/2026,09:30,23.3,25.2
21/01/2026,09:35,22.7,26.5
21/01/2026,09:40,25.1,28.9
21/01/2026,09:45,24.5,27.2
21/01/2026,09:50,23.4,33.9
21/01/2026,09:55,24.2,28.5
21/01/2026,10:00,26.4,28.7
21/01/2026,10:05,24.3,27.4
21/01/2026,10:10,22.1,25.1
21/01/2026,10:15,24.7,31.4
21/01/2026,10:20,24.9,29.1
21/01/2026,10:25,26.6,28.1
21/01/2026,10:30,24.9,27.2
21/01/2026,10:35,22.1,24.3
21/01/2026,10:40,25.7,27.7
21/01/2026,10:45,22.2,24.9
21/01/2026,10:50,21.3,25.1
21/01/2026,10:55,22.5,28.1
21/01/2026,11:00,23.5,26.4
21/01/2026,11:05,22.1,26.1
21/01/2026,11:10,23.1,25.5
21/01/2026,11:15,20.6,22.1
21/01/2026,11:20,22.3,25.2
21/01/2026,11:25,23.9,27.3
21/01/2026,11:30,22.6,24.9
21/01/2026,11:35,21.3,26.5
21/01/2026,11:40,25.6,29.7
21/01/2026,11:45,20.9,22.7
21/01/2026,11:50,21.9,26.2
21/01/2026,11:55,23.4,26.6
21/01/2026,12:00,22.2,27.4
21/01/2026,12:05,19.0,22.1
21/01/2026,12:10,18.8,20.4
21/01/2026,12:15,21.6,27.0
21/01/2026,12:20,20.0,23.8
21/01/2026,12:25,22.6,24.7
21/01/2026,12:30,20.0,21.5
21/01/2026,12:35,20.5,22.3
21/01/2026,12:40,17.5,20.7
21/01/2026,12:45,20.1,22.5
21/01/2026,12:50,23.6,29.6
21/01/2026,12:55,20.9,28.2
21/01/2026,13:00,21.3,23.6
21/01/2026,13:05,19.3,23.0
21/01/2026,13:10,21.0,24.4
21/01/2026,13:15,21.7,23.6
21/01/2026,13:20,19.2,21.3
21/01/2026,13:25,21.2,24.5
21/01/2026,13:30,19.5,21.6
21/01/2026,13:35,20.8,28.2
