DATE,TIME,WSPD,GST
16/11/2025,00:05,8.7,9.3
16/11/2025,01:05,8.1,8.5
16/11/2025,05:45,11.7,12.2
16/11/2025,05:55,11.2,12.4
16/11/2025,06:45,14.9,16.7
16/11/2025,07:35,11.3,12.6
16/11/2025,11:45,12.6,12.9
16/11/2025,12:05,14.4,16.8
16/11/2025,12:45,15.7,16.3
16/11/2025,12:55,18.4,20.1
16/11/2025,13:55,16.8,0.0
16/11/2025,14:15,0.0,0.0
16/11/2025,15:05,14.7,15.6
16/11/2025,15:45,12.2,13.8
16/11/2025,15:55,13.0,14.7
16/11/2025,17:15,12.4,14.2
16/11/2025,17:25,10.5,12.2
16/11/2025,18:55,14.4,15.1
16/11/2025,19:05,13.9,15.9
16/11/2025,19:35,14.2,14.6
16/11/2025,20:15,13.7,16.2
16/11/2025,20:25,14.4,15.8
16/11/2025,21:55,13.8,14.7
16/11/2025,22:35,11.6,13.4
16/11/2025,23:25,12.7,13.5
