DATE,TIME,WSPD,GST
18/01/2026,10:45,10.2,10.9
18/01/2026,10:50,10.9,11.6
18/01/2026,10:55,12.7,13.4
18/01/2026,11:00,11.7,12.4
18/01/2026,11:05,11.3,12.0
18/01/2026,11:10,10.6,11.7
18/01/2026,11:15,9.6,10.0
18/01/2026,11:20,8.7,9.5
18/01/2026,11:25,8.9,9.6
18/01/2026,11:30,8.8,9.3
18/01/2026,12:50,3.2,4.5
18/01/2026,12:55,5.6,6.0
18/01/2026,13:00,6.8,7.3
18/01/2026,13:05,5.8,6.1
18/01/2026,13:10,5.4,6.4
18/01/2026,13:15,6.3,7.1
18/01/2026,13:20,7.9,8.4
18/01/2026,13:25,7.9,8.6
18/01/2026,13:35,8.1,8.7
18/01/2026,13:40,8.2,8.6
18/01/2026,13:45,7.6,8.4
18/01/2026,13:50,7.0,7.5
18/01/2026,13:55,7.2,7.7
18/01/2026,14:00,7.9,8.1
18/01/2026,14:05,8.5,8.6
18/01/2026,14:10,6.0,6.6
18/01/2026,14:15,6.1,6.3
18/01/2026,14:20,5.0,5.4
18/01/2026,14:25,4.6,5.1
18/01/2026,14:30,4.8,5.1
18/01/2026,14:35,5.5,5.9
18/01/2026,14:40,5.6,6.1
18/01/2026,14:45,6.6,7.0
18/01/2026,14:50,6.9,7.1
18/01/2026,14:55,7.3,7.8
18/01/2026,15:00,7.8,8.0
18/01/2026,15:05,8.1,8.5
18/01/2026,15:10,11.1,12.0
18/01/2026,15:15,10.5,10.8
18/01/2026,15:20,9.6,10.3
18/01/2026,15:25,7.5,8.8
18/01/2026,15:30,8.6,9.1
18/01/2026,15:35,9.3,9.6
18/01/2026,15:40,7.8,8.7
18/01/2026,15:45,7.6,8.1
18/01/2026,15:50,6.7,7.3
18/01/2026,15:55,6.1,6.7
18/01/2026,16:00,6.5,6.7
18/01/2026,16:05,7.7,8.0
18/01/2026,16:10,6.5,6.7
18/01/2026,16:15,7.8,8.0
18/01/2026,16:20,8.4,9.2
18/01/2026,16:30,8.7,9.2
18/01/2026,16:40,7.1,7.5
18/01/2026,16:45,7.7,7.9
18/01/2026,16:50,7.9,8.3
18/01/2026,16:55,7.5,7.7
18/01/2026,17:00,6.0,6.7
18/01/2026,17:05,5.4,6.3
18/01/2026,17:10,4.4,4.5
18/01/2026,17:15,4.5,5.0
18/01/2026,17:20,5.3,6.1
18/01/2026,17:25,6.5,6.7
18/01/2026,17:30,7.7,8.3
18/01/2026,17:35,8.2,8.5
18/01/2026,17:40,7.6,7.8
18/01/2026,17:45,6.8,7.3
18/01/2026,17:50,6.4,6.9
18/01/2026,18:00,5.4,5.8
18/01/2026,18:05,4.9,5.4
18/01/2026,18:10,5.2,5.5
18/01/2026,18:15,7.8,8.6
18/01/2026,18:20,7.4,8.3
18/01/2026,18:25,7.7,8.6
18/01/2026,18:30,7.0,7.5
18/01/2026,18:35,5.7,6.5
18/01/2026,18:40,5.7,6.0
18/01/2026,18:45,5.2,5.7
18/01/2026,18:50,4.6,5.0
18/01/2026,18:55,4.3,5.0
18/01/2026,19:00,5.8,6.1
18/01/2026,19:05,5.5,5.9
18/01/2026,19:10,5.7,6.0
18/01/2026,19:15,6.0,6.3
18/01/2026,19:20,6.1,6.3
18/01/2026,19:25,5.4,5.5
18/01/2026,19:35,5.8,6.2
18/01/2026,19:45,4.7,5.0
18/01/2026,19:50,4.7,5.3
18/01/2026,19:55,5.0,5.2
18/01/2026,20:00,5.3,5.5
18/01/2026,20:05,5.7,6.3
18/01/2026,20:10,6.3,6.9
18/01/2026,20:20,4.1,4.8
18/01/2026,20:25,3.6,4.0
18/01/2026,20:30,3.1,3.7
18/01/2026,20:35,3.9,4.4
18/01/2026,20:40,4.1,4.4
18/01/2026,20:45,3.7,4.3
18/01/2026,20:50,3.2,3.8
18/01/2026,20:55,2.2,2.9
18/01/2026,21:00,2.3,2.7
18/01/2026,21:05,3.4,3.7
18/01/2026,21:10,4.8,5.2
18/01/2026,21:15,5.3,5.6
18/01/2026,21:20,7.8,8.2
18/01/2026,21:25,8.9,9.9
18/01/2026,21:30,8.3,8.7
18/01/2026,21:35,9.0,9.4
18/01/2026,21:40,8.4,9.0
18/01/2026,21:45,7.9,8.4
18/01/2026,21:50,5.9,6.5
18/01/2026,21:55,5.7,6.6
18/01/2026,22:00,4.9,5.4
18/01/2026,22:05,5.9,6.3
18/01/2026,22:10,6.6,7.0
18/01/2026,22:15,6.8,7.6
18/01/2026,22:20,7.9,8.2
18/01/2026,22:25,7.5,7.6
18/01/2026,22:35,9.2,10.1
18/01/2026,22:40,8.4,9.1
18/01/2026,22:45,8.5,9.5
18/01/2026,22:50,6.8,7.3
18/01/2026,22:55,5.9,6.7
18/01/2026,23:00,6.5,6.6
18/01/2026,23:05,5.5,5.9
18/01/2026,23:10,7.3,7.5
18/01/2026,23:15,6.0,6.5
18/01/2026,23:20,5.7,6.0
18/01/2026,23:25,5.3,5.5
18/01/2026,23:30,3.6,4.6
18/01/2026,23:35,5.3,5.5
18/01/2026,23:40,4.9,5.1
18/01/2026,23:45,5.8,5.9
18/01/2026,23:50,4.7,4.8
18/01/2026,23:55,5.3,5.8
