DATE,TIME,WSPD,GST
19/11/2025,15:35,20.4,0.0
19/11/2025,15:40,23.8,0.0
19/11/2025,15:45,11.1,0.0
19/11/2025,15:50,19.6,24.4
19/11/2025,15:55,22.4,0.0
19/11/2025,16:00,23.0,0.0
19/11/2025,16:05,0.0,0.0
19/11/2025,16:10,0.0,0.0
19/11/2025,16:15,12.6,26.0
19/11/2025,16:20,22.7,24.8
19/11/2025,16:25,0.0,0.0
19/11/2025,16:30,10.3,23.4
19/11/2025,16:35,10.2,24.6
19/11/2025,16:40,0.0,0.0
19/11/2025,16:50,10.0,20.9
19/11/2025,16:55,20.7,0.0
19/11/2025,17:00,0.0,0.0
19/11/2025,17:05,0.0,0.0
19/11/2025,17:10,15.4,24.2
19/11/2025,17:15,24.4,23.6
19/11/2025,17:20,0.0,0.0
19/11/2025,17:25,0.0,0.0
19/11/2025,17:30,15.3,0.0
19/11/2025,17:35,25.8,0.0
19/11/2025,17:40,14.0,0.0
19/11/2025,17:45,0.0,0.0
19/11/2025,17:50,21.9,22.8
19/11/2025,17:55,20.6,0.0
19/11/2025,18:00,6.5,0.0
19/11/2025,18:05,0.0,0.0
19/11/2025,18:10,0.0,0.0
19/11/2025,18:20,0.0,0.0
19/11/2025,18:25,0.0,0.0
19/11/2025,18:30,0.0,0.0
19/11/2025,18:35,0.0,0.0
19/11/2025,18:40,0.0,0.0
19/11/2025,18:45,0.0,0.0
19/11/2025,18:50,17.4,0.0
19/11/2025,18:55,0.0,0.0
19/11/2025,19:00,21.8,23.3
19/11/2025,19:05,18.9,21.6
19/11/2025,19:10,0.0,0.0
19/11/2025,19:15,21.5,22.5
19/11/2025,19:20,0.0,0.0
19/11/2025,19:25,17.5,0.0
19/11/2025,19:30,8.2,0.0
19/11/2025,19:40,16.7,20.8
19/11/2025,19:45,0.0,0.0
19/11/2025,19:50,8.3,17.6
19/11/2025,19:55,11.1,18.4
19/11/2025,20:00,7.3,28.5
19/11/2025,20:05,0.0,0.0
19/11/2025,20:10,0.0,0.0
19/11/2025,20:15,14.7,24.0
19/11/2025,20:20,0.0,0.0
19/11/2025,20:30,5.1,15.8
19/11/2025,20:35,17.2,19.3
19/11/2025,20:40,0.0,0.0
19/11/2025,20:45,0.0,0.0
19/11/2025,20:50,0.0,0.0
19/11/2025,20:55,0.0,0.0
19/11/2025,21:05,0.0,0.0
19/11/2025,21:10,0.0,0.0
19/11/2025,21:15,0.0,0.0
19/11/2025,21:20,0.0,0.0
19/11/2025,21:25,0.0,0.0
19/11/2025,21:30,0.0,0.0
19/11/2025,21:35,0.0,0.0
19/11/2025,21:40,0.0,0.0
19/11/2025,21:45,0.0,0.0
19/11/2025,21:50,0.0,0.0
19/11/2025,21:55,0.0,0.0
19/11/2025,22:00,0.0,0.0
19/11/2025,22:05,0.0,0.0
19/11/2025,22:10,0.0,0.0
19/11/2025,22:15,0.0,0.0
19/11/2025,22:20,0.0,0.0
19/11/2025,22:25,0.0,0.0
19/11/2025,22:30,0.0,0.0
19/11/2025,22:35,0.0,0.0
19/11/2025,22:40,0.0,0.0
19/11/2025,22:50,0.0,0.0
19/11/2025,22:55,0.0,0.0
19/11/2025,23:00,0.0,0.0
19/11/2025,23:05,0.0,0.0
19/11/2025,23:10,0.0,0.0
19/11/2025,23:15,0.0,0.0
19/11/2025,23:20,0.0,0.0
19/11/2025,23:25,0.0,0.0
19/11/2025,23:30,0.0,0.0
19/11/2025,23:35,0.0,0.0
19/11/2025,23:40,0.0,0.0
19/11/2025,23:45,0.0,0.0
19/11/2025,23:50,0.0,0.0
19/11/2025,23:55,0.0,0.0
