DATE,TIME,WSPD,GST
11/11/2025,00:45,11.6,12.7
11/11/2025,03:05,8.1,8.8
11/11/2025,03:15,9.3,10.4
11/11/2025,03:25,9.7,10.2
11/11/2025,03:35,7.8,8.9
11/11/2025,03:50,10.7,12.9
11/11/2025,04:00,10.9,11.7
11/11/2025,04:10,10.8,12.2
11/11/2025,04:20,12.2,12.9
11/11/2025,04:35,11.0,12.3
11/11/2025,04:40,10.5,11.5
11/11/2025,04:45,10.6,12.8
11/11/2025,04:55,9.6,10.7
11/11/2025,05:20,14.6,16.8
11/11/2025,05:25,16.9,18.9
11/11/2025,05:30,14.0,17.7
11/11/2025,05:40,19.9,23.2
11/11/2025,05:50,14.6,17.2
11/11/2025,06:15,13.2,14.8
11/11/2025,06:50,18.4,19.8
11/11/2025,07:10,19.2,20.7
11/11/2025,07:45,12.1,14.8
11/11/2025,08:30,13.8,15.4
11/11/2025,09:20,17.7,19.6
11/11/2025,09:30,16.5,19.4
11/11/2025,10:00,18.5,21.1
11/11/2025,11:20,15.9,17.2
11/11/2025,12:00,17.5,18.9
11/11/2025,12:05,17.9,20.8
11/11/2025,12:10,24.3,27.2
11/11/2025,12:45,22.3,23.8
11/11/2025,12:50,18.9,20.9
11/11/2025,12:55,19.5,21.0
11/11/2025,13:30,15.8,22.6
11/11/2025,13:35,17.7,19.4
11/11/2025,13:40,20.2,20.9
11/11/2025,14:15,16.5,18.3
11/11/2025,14:20,18.9,21.3
11/11/2025,15:00,16.6,18.6
11/11/2025,15:05,17.7,19.1
11/11/2025,15:10,15.6,17.6
11/11/2025,15:50,16.4,18.1
11/11/2025,15:55,15.0,17.2
11/11/2025,16:30,16.8,19.0
11/11/2025,16:35,16.6,19.3
11/11/2025,16:40,16.7,20.2
11/11/2025,17:15,17.1,18.1
11/11/2025,17:20,17.4,20.2
11/11/2025,17:25,17.6,20.8
11/11/2025,18:00,14.9,17.0
11/11/2025,18:05,15.5,17.0
11/11/2025,18:10,18.3,19.7
11/11/2025,18:45,19.1,20.4
11/11/2025,18:50,18.6,22.1
11/11/2025,18:55,16.1,18.0
11/11/2025,19:30,21.0,24.7
11/11/2025,19:35,22.2,25.4
11/11/2025,20:15,22.7,24.9
11/11/2025,20:20,20.6,23.3
11/11/2025,20:25,22.2,26.7
11/11/2025,21:00,23.2,25.9
11/11/2025,21:05,21.8,26.7
11/11/2025,21:10,21.3,26.7
11/11/2025,21:50,19.9,23.1
11/11/2025,22:30,20.9,23.6
11/11/2025,22:35,22.0,25.7
11/11/2025,22:40,19.6,21.7
11/11/2025,23:15,21.7,29.5
11/11/2025,23:20,21.8,25.2
11/11/2025,23:25,22.2,23.3
