DATE,TIME,WSPD,GST
15/12/2025,00:00,15.8,18.3
15/12/2025,00:05,17.4,19.5
15/12/2025,00:10,14.7,17.8
15/12/2025,00:15,13.2,16.3
15/12/2025,00:20,14.9,16.8
15/12/2025,00:25,17.7,20.6
15/12/2025,00:30,15.6,17.7
15/12/2025,00:35,16.7,21.3
15/12/2025,00:40,17.4,21.0
15/12/2025,00:45,17.0,19.4
15/12/2025,00:50,18.3,20.2
15/12/2025,00:55,16.6,18.0
15/12/2025,01:00,15.9,20.2
15/12/2025,01:05,17.9,19.4
15/12/2025,01:10,15.7,17.3
15/12/2025,01:15,14.2,16.9
15/12/2025,01:20,14.7,17.1
15/12/2025,01:25,14.4,17.5
15/12/2025,01:30,14.9,18.1
15/12/2025,01:35,14.7,16.3
15/12/2025,01:40,14.1,15.6
15/12/2025,01:45,14.5,16.9
15/12/2025,01:50,17.0,17.7
15/12/2025,01:55,14.0,17.7
15/12/2025,02:00,14.8,18.2
15/12/2025,02:05,13.0,14.1
15/12/2025,02:10,14.3,17.6
15/12/2025,02:15,15.7,17.6
15/12/2025,02:20,14.0,16.0
15/12/2025,02:25,16.3,18.5
15/12/2025,02:30,11.6,12.5
15/12/2025,02:35,14.6,17.4
15/12/2025,02:40,12.5,15.0
15/12/2025,02:45,14.8,16.7
15/12/2025,02:50,13.8,17.6
15/12/2025,02:55,14.5,16.7
15/12/2025,03:00,12.4,16.8
15/12/2025,03:05,16.0,18.8
15/12/2025,03:10,15.4,18.2
15/12/2025,03:15,13.0,14.8
15/12/2025,03:20,16.3,18.7
15/12/2025,03:25,17.4,20.4
15/12/2025,03:30,16.6,19.8
15/12/2025,03:35,16.1,19.0
15/12/2025,03:40,16.8,18.8
15/12/2025,03:45,16.3,18.8
15/12/2025,03:50,15.6,17.2
15/12/2025,03:55,16.3,18.1
15/12/2025,04:00,16.6,20.9
15/12/2025,04:05,17.1,22.1
15/12/2025,04:10,15.8,18.1
15/12/2025,04:15,17.2,20.3
15/12/2025,04:20,14.3,16.4
15/12/2025,04:25,12.9,14.0
15/12/2025,04:30,14.3,16.8
15/12/2025,04:35,14.7,17.6
15/12/2025,04:40,13.2,16.2
15/12/2025,04:45,13.6,15.4
15/12/2025,04:50,14.8,16.6
15/12/2025,04:55,14.5,17.5
15/12/2025,05:00,14.4,16.8
15/12/2025,05:10,14.2,15.7
15/12/2025,05:15,15.1,16.4
15/12/2025,05:20,13.2,15.3
15/12/2025,05:25,13.2,15.7
15/12/2025,05:30,15.6,17.5
15/12/2025,05:40,14.2,15.8
