DATE,TIME,WSPD,GST
04/11/2025,00:20,18.1,20.3
04/11/2025,00:35,20.5,22.1
04/11/2025,00:50,21.3,24.0
04/11/2025,02:55,24.1,27.8
04/11/2025,03:05,22.2,24.8
04/11/2025,03:15,19.7,21.5
04/11/2025,03:30,13.9,14.8
04/11/2025,03:35,15.0,16.0
04/11/2025,03:50,16.3,17.6
04/11/2025,04:00,16.9,18.4
04/11/2025,04:10,17.1,18.1
04/11/2025,04:20,21.0,24.3
04/11/2025,04:35,18.8,21.2
04/11/2025,04:45,17.1,18.4
04/11/2025,04:55,17.9,20.1
04/11/2025,05:10,17.5,21.1
04/11/2025,05:20,18.7,20.7
04/11/2025,05:30,17.5,20.1
04/11/2025,05:40,14.7,17.9
04/11/2025,05:50,14.9,17.1
04/11/2025,07:00,16.1,17.3
04/11/2025,08:05,13.4,15.8
04/11/2025,08:25,14.4,16.1
04/11/2025,11:05,11.9,14.5
04/11/2025,11:30,12.2,15.0
04/11/2025,12:00,15.7,17.6
04/11/2025,12:05,14.2,15.3
04/11/2025,12:10,12.9,13.7
04/11/2025,12:40,15.3,20.2
04/11/2025,12:45,17.4,18.6
04/11/2025,12:50,14.5,16.3
04/11/2025,13:30,15.1,17.6
04/11/2025,13:35,11.6,12.7
04/11/2025,14:15,14.2,16.6
04/11/2025,14:20,11.8,13.4
04/11/2025,14:25,13.9,17.0
04/11/2025,14:35,14.9,16.0
04/11/2025,15:05,14.1,17.0
04/11/2025,15:10,14.7,16.2
04/11/2025,15:45,11.5,13.9
04/11/2025,15:50,13.6,17.2
04/11/2025,15:55,14.8,17.3
04/11/2025,16:35,16.5,17.7
04/11/2025,16:40,16.3,18.2
04/11/2025,17:15,17.2,19.0
04/11/2025,17:20,20.2,22.6
04/11/2025,17:25,17.8,19.2
04/11/2025,18:00,16.9,18.5
04/11/2025,18:05,15.5,18.2
04/11/2025,18:10,17.7,19.1
04/11/2025,18:45,16.3,18.0
04/11/2025,18:50,15.3,16.6
04/11/2025,18:55,16.6,20.2
04/11/2025,19:05,15.3,17.2
04/11/2025,19:30,16.4,18.9
04/11/2025,19:35,15.5,16.7
04/11/2025,19:40,17.4,20.0
04/11/2025,19:45,16.8,19.7
04/11/2025,20:15,16.0,18.9
04/11/2025,20:20,16.9,19.5
04/11/2025,20:25,19.9,23.6
04/11/2025,20:55,20.8,22.4
04/11/2025,21:00,19.5,21.3
04/11/2025,21:05,18.2,20.8
04/11/2025,21:10,20.6,24.7
04/11/2025,21:45,21.5,25.6
04/11/2025,21:50,22.8,25.9
04/11/2025,21:55,20.5,22.3
04/11/2025,22:30,20.9,26.7
04/11/2025,22:35,22.5,24.8
04/11/2025,22:40,19.7,26.0
04/11/2025,23:15,20.1,23.2
04/11/2025,23:20,19.3,21.0
04/11/2025,23:25,17.9,19.2
