DATE,TIME,WSPD,GST
09/01/2026,00:00,25.3,29.7
09/01/2026,00:05,25.0,28.2
09/01/2026,00:10,25.0,29.2
09/01/2026,00:20,26.1,29.0
09/01/2026,00:25,22.4,27.5
09/01/2026,00:30,24.1,28.7
09/01/2026,00:40,18.7,21.9
09/01/2026,00:45,20.2,23.3
09/01/2026,00:55,22.5,25.3
09/01/2026,01:00,25.1,31.9
09/01/2026,01:05,21.7,23.0
09/01/2026,01:15,23.5,27.0
09/01/2026,01:20,22.4,27.4
09/01/2026,01:35,28.2,32.9
09/01/2026,01:40,23.1,24.8
09/01/2026,01:45,26.2,30.6
09/01/2026,02:05,26.4,30.5
09/01/2026,02:10,29.2,32.5
09/01/2026,02:20,24.0,26.9
09/01/2026,02:30,23.4,28.0
09/01/2026,02:40,28.5,39.8
09/01/2026,02:50,26.9,33.2
09/01/2026,03:05,24.1,27.2
09/01/2026,03:15,22.7,28.0
09/01/2026,03:20,27.4,32.4
09/01/2026,03:25,20.3,24.6
09/01/2026,03:30,23.6,27.2
09/01/2026,03:35,24.9,32.2
09/01/2026,03:40,23.9,28.6
09/01/2026,03:45,28.0,35.0
09/01/2026,03:50,26.7,28.1
09/01/2026,03:55,27.1,34.4
09/01/2026,04:00,27.6,32.4
09/01/2026,04:05,25.8,31.6
09/01/2026,04:10,21.0,24.9
09/01/2026,04:15,26.4,33.4
09/01/2026,04:20,20.9,24.4
09/01/2026,04:30,23.3,29.0
09/01/2026,04:40,27.7,34.9
09/01/2026,04:45,27.2,32.6
09/01/2026,04:50,23.7,27.9
09/01/2026,04:55,24.0,29.5
09/01/2026,05:00,30.9,35.7
09/01/2026,05:15,24.5,28.0
09/01/2026,05:20,27.9,31.9
09/01/2026,05:25,23.9,26.2
09/01/2026,05:40,27.5,39.8
09/01/2026,05:45,25.0,30.1
09/01/2026,05:55,26.5,30.9
09/01/2026,06:00,22.9,29.8
09/01/2026,06:05,26.1,30.4
09/01/2026,06:10,30.1,34.3
09/01/2026,06:15,23.0,26.6
09/01/2026,06:20,23.2,26.3
09/01/2026,06:25,25.2,29.1
09/01/2026,06:30,25.3,31.5
09/01/2026,06:35,24.9,28.0
09/01/2026,06:40,24.5,31.3
09/01/2026,06:45,25.2,30.3
09/01/2026,06:50,25.3,31.9
09/01/2026,06:55,25.7,28.3
09/01/2026,07:00,24.1,29.5
09/01/2026,07:05,23.7,32.7
09/01/2026,07:10,22.9,23.8
09/01/2026,07:15,24.4,28.4
09/01/2026,07:20,23.5,28.0
09/01/2026,07:25,23.5,27.9
09/01/2026,07:30,22.9,27.5
09/01/2026,07:35,22.7,24.9
09/01/2026,07:40,26.3,30.4
09/01/2026,07:45,24.4,26.2
09/01/2026,07:50,26.0,36.5
09/01/2026,07:55,25.4,30.4
09/01/2026,08:00,23.8,31.3
09/01/2026,08:05,29.3,31.7
09/01/2026,08:10,23.9,28.7
09/01/2026,08:15,27.2,33.7
09/01/2026,08:20,24.1,29.3
09/01/2026,08:25,21.6,25.7
09/01/2026,08:30,23.5,25.4
09/01/2026,08:35,27.0,30.3
09/01/2026,08:40,25.3,31.1
09/01/2026,08:45,22.3,29.0
09/01/2026,08:50,24.4,28.3
09/01/2026,08:55,24.7,31.4
09/01/2026,09:00,22.8,25.0
09/01/2026,09:05,25.8,30.3
09/01/2026,09:10,22.8,26.0
09/01/2026,09:15,22.6,26.6
09/01/2026,09:20,27.9,30.3
09/01/2026,09:25,23.8,27.4
09/01/2026,09:30,23.7,27.4
09/01/2026,09:35,24.5,26.3
09/01/2026,09:40,22.6,26.5
09/01/2026,09:45,21.2,28.2
09/01/2026,09:50,25.3,27.5
09/01/2026,09:55,28.1,31.4
09/01/2026,10:00,28.8,35.6
09/01/2026,10:05,28.0,32.5
09/01/2026,10:10,26.0,34.0
09/01/2026,10:15,20.9,24.6
09/01/2026,10:20,26.8,34.6
09/01/2026,10:25,24.0,27.1
09/01/2026,10:30,25.0,28.0
09/01/2026,10:35,28.3,30.8
09/01/2026,10:40,27.2,30.7
09/01/2026,10:45,25.7,30.1
09/01/2026,10:50,23.6,26.9
09/01/2026,10:55,23.5,30.1
09/01/2026,11:00,23.1,25.9
09/01/2026,11:05,26.2,27.6
09/01/2026,11:15,24.5,30.8
09/01/2026,11:20,25.7,28.0
09/01/2026,11:25,24.5,26.0
09/01/2026,11:30,22.2,26.7
09/01/2026,11:35,23.2,25.4
09/01/2026,11:40,27.3,28.9
09/01/2026,11:45,18.7,21.9
09/01/2026,11:50,23.2,26.5
09/01/2026,12:00,24.0,26.9
09/01/2026,12:05,21.1,21.3
09/01/2026,12:10,23.2,24.3
09/01/2026,12:20,19.3,23.6
09/01/2026,12:30,24.8,26.2
09/01/2026,12:35,20.8,22.6
09/01/2026,12:45,20.2,21.1
09/01/2026,12:50,19.2,19.5
09/01/2026,12:55,15.9,0.0
09/01/2026,13:00,0.0,0.0
09/01/2026,13:10,24.8,0.0
09/01/2026,13:20,0.0,0.0
09/01/2026,13:25,26.5,28.3
09/01/2026,13:30,20.3,21.7
09/01/2026,13:40,22.7,23.8
09/01/2026,13:50,20.8,0.0
09/01/2026,13:55,0.0,0.0
09/01/2026,14:00,20.9,23.5
09/01/2026,14:05,16.2,16.7
09/01/2026,14:10,21.1,23.5
09/01/2026,14:15,21.1,22.9
09/01/2026,14:20,22.0,25.2
09/01/2026,14:25,17.8,0.0
09/01/2026,14:30,0.0,0.0
09/01/2026,14:35,26.8,28.2
09/01/2026,14:40,0.0,0.0
09/01/2026,14:45,21.7,0.0
09/01/2026,14:50,20.2,21.4
09/01/2026,14:55,25.9,0.0
09/01/2026,15:00,18.5,21.2
09/01/2026,15:10,0.0,0.0
09/01/2026,15:15,22.9,0.0
09/01/2026,15:20,0.0,0.0
09/01/2026,15:25,0.0,0.0
09/01/2026,15:30,0.0,0.0
09/01/2026,15:40,0.0,0.0
09/01/2026,15:45,22.7,24.9
09/01/2026,15:50,0.0,0.0
09/01/2026,15:55,18.1,20.4
09/01/2026,16:00,18.7,0.0
09/01/2026,16:05,16.0,18.5
09/01/2026,16:15,0.0,0.0
09/01/2026,16:20,0.0,0.0
09/01/2026,16:30,0.0,0.0
09/01/2026,16:35,18.8,21.5
09/01/2026,16:40,0.0,0.0
09/01/2026,16:50,19.8,0.0
09/01/2026,16:55,0.0,0.0
