DATE,TIME,WSPD,GST
13/01/2026,00:05,11.1,12.0
13/01/2026,00:10,9.6,10.0
13/01/2026,00:20,9.6,10.0
13/01/2026,00:25,9.5,10.0
13/01/2026,00:30,9.5,10.8
13/01/2026,00:35,10.0,10.9
13/01/2026,00:45,11.1,12.2
13/01/2026,01:00,10.2,11.8
13/01/2026,01:05,11.4,12.5
13/01/2026,01:10,10.8,12.0
13/01/2026,01:15,11.9,12.8
13/01/2026,01:20,14.6,15.6
13/01/2026,01:25,12.4,15.2
13/01/2026,01:30,10.7,11.9
13/01/2026,01:35,11.8,13.1
13/01/2026,01:40,11.1,11.5
13/01/2026,01:45,10.9,12.8
13/01/2026,01:50,11.4,12.1
13/01/2026,01:55,10.8,13.0
13/01/2026,02:00,10.7,11.3
13/01/2026,02:05,9.9,10.9
13/01/2026,02:10,11.1,12.2
13/01/2026,02:15,11.3,12.3
13/01/2026,02:20,10.2,13.3
13/01/2026,02:25,10.1,10.7
13/01/2026,02:30,8.1,8.9
13/01/2026,02:35,8.0,9.5
13/01/2026,02:40,6.6,7.3
13/01/2026,02:45,6.3,7.2
13/01/2026,02:50,5.0,5.8
13/01/2026,02:55,6.9,7.8
13/01/2026,03:00,8.0,8.9
13/01/2026,03:05,8.7,9.2
13/01/2026,03:10,8.7,11.3
13/01/2026,03:15,9.6,9.9
13/01/2026,03:20,11.1,11.5
13/01/2026,03:25,9.8,10.3
13/01/2026,03:30,10.9,11.8
13/01/2026,03:35,10.6,11.4
13/01/2026,03:40,9.7,11.0
13/01/2026,03:45,8.8,9.9
13/01/2026,03:50,11.0,13.2
13/01/2026,03:55,7.8,9.0
13/01/2026,04:00,11.0,11.9
13/01/2026,04:05,7.7,9.9
13/01/2026,04:10,8.2,8.9
13/01/2026,04:15,9.0,10.1
13/01/2026,04:20,11.8,13.0
13/01/2026,04:25,12.9,13.9
13/01/2026,04:30,12.1,13.6
13/01/2026,04:35,11.7,13.5
13/01/2026,04:40,9.6,10.7
13/01/2026,04:45,10.5,11.4
13/01/2026,04:50,10.8,13.0
13/01/2026,04:55,11.1,11.9
13/01/2026,05:00,12.4,13.8
13/01/2026,05:15,11.6,14.0
13/01/2026,05:20,11.1,12.3
13/01/2026,05:25,8.9,10.1
13/01/2026,05:30,8.6,9.4
13/01/2026,05:40,10.0,11.6
13/01/2026,05:45,8.5,9.1
13/01/2026,05:50,7.5,8.1
13/01/2026,06:00,9.2,10.2
13/01/2026,06:05,7.9,8.6
13/01/2026,06:10,9.4,9.9
13/01/2026,06:15,10.1,11.3
13/01/2026,06:20,9.4,10.5
13/01/2026,06:25,8.9,9.4
13/01/2026,06:30,9.1,10.5
13/01/2026,06:35,7.9,9.1
13/01/2026,06:40,7.2,7.9
13/01/2026,06:45,7.1,7.9
13/01/2026,06:50,7.1,8.8
13/01/2026,06:55,5.3,6.6
13/01/2026,07:00,5.4,5.9
13/01/2026,07:05,8.5,10.5
13/01/2026,07:10,9.3,11.3
13/01/2026,07:15,10.3,11.5
13/01/2026,07:20,6.8,8.1
13/01/2026,07:25,6.7,7.6
13/01/2026,07:30,9.2,11.0
13/01/2026,07:35,8.3,9.8
13/01/2026,07:40,9.3,10.8
13/01/2026,07:45,9.8,11.2
13/01/2026,07:50,7.2,8.8
13/01/2026,07:55,6.2,7.5
13/01/2026,08:00,5.3,5.6
13/01/2026,08:05,4.6,5.2
13/01/2026,08:10,3.4,4.3
13/01/2026,08:15,3.0,3.8
13/01/2026,08:20,2.1,2.4
13/01/2026,08:25,2.6,3.6
13/01/2026,08:30,5.2,5.6
13/01/2026,08:35,8.6,10.6
13/01/2026,08:40,11.6,13.7
13/01/2026,08:45,15.4,19.8
13/01/2026,08:50,16.7,18.5
13/01/2026,08:55,16.5,19.4
13/01/2026,09:00,15.2,18.8
13/01/2026,09:05,18.2,21.7
13/01/2026,09:10,14.8,17.3
13/01/2026,09:15,13.9,14.7
13/01/2026,09:20,14.1,15.2
13/01/2026,09:25,14.1,15.9
13/01/2026,09:30,15.7,17.9
13/01/2026,09:35,14.5,16.7
13/01/2026,09:40,12.3,13.4
13/01/2026,09:45,8.6,11.2
13/01/2026,09:50,8.3,9.5
13/01/2026,09:55,12.4,13.3
13/01/2026,10:00,14.2,15.5
13/01/2026,10:05,14.3,16.3
13/01/2026,10:10,17.0,19.3
13/01/2026,10:15,18.1,19.7
13/01/2026,10:20,22.1,25.4
13/01/2026,10:25,21.9,26.7
13/01/2026,10:30,22.1,24.6
13/01/2026,10:35,20.1,22.4
13/01/2026,10:40,24.5,30.2
13/01/2026,10:45,25.5,28.7
13/01/2026,10:50,20.4,23.9
13/01/2026,10:55,21.4,28.2
13/01/2026,11:00,19.3,22.2
13/01/2026,11:05,26.3,28.2
13/01/2026,11:10,22.4,24.9
13/01/2026,11:15,22.7,24.7
13/01/2026,11:20,21.5,22.9
13/01/2026,11:25,18.7,22.8
13/01/2026,11:30,21.7,25.4
13/01/2026,11:35,20.0,23.2
13/01/2026,11:40,20.5,21.4
13/01/2026,11:45,18.2,22.3
13/01/2026,11:50,18.8,21.1
13/01/2026,11:55,16.2,18.9
13/01/2026,12:00,20.9,24.7
13/01/2026,12:05,19.1,21.4
13/01/2026,12:10,20.6,22.9
13/01/2026,12:15,17.4,19.6
13/01/2026,12:20,20.0,24.1
13/01/2026,12:25,18.9,21.7
13/01/2026,12:30,20.6,25.4
13/01/2026,12:35,18.9,20.2
13/01/2026,12:40,17.6,19.6
13/01/2026,12:45,17.4,20.1
13/01/2026,12:50,17.8,20.7
13/01/2026,12:55,17.5,19.5
13/01/2026,13:00,17.5,22.3
13/01/2026,13:05,19.3,24.1
13/01/2026,13:10,18.3,19.4
13/01/2026,13:15,17.1,19.7
13/01/2026,13:20,17.8,20.2
13/01/2026,13:25,15.3,17.6
13/01/2026,13:30,16.2,19.8
13/01/2026,13:35,16.6,17.6
13/01/2026,13:40,15.3,17.4
13/01/2026,13:45,15.5,17.3
13/01/2026,13:50,13.7,15.1
13/01/2026,13:55,14.0,15.9
13/01/2026,14:00,13.7,15.2
13/01/2026,14:05,15.6,17.4
13/01/2026,14:10,15.9,17.4
13/01/2026,14:15,14.8,16.8
13/01/2026,14:20,15.2,16.9
13/01/2026,14:25,15.1,17.2
13/01/2026,14:30,14.8,15.9
13/01/2026,14:35,15.9,20.9
13/01/2026,14:40,14.4,17.2
13/01/2026,14:45,15.7,16.9
13/01/2026,14:50,15.4,16.9
13/01/2026,14:55,14.2,17.7
13/01/2026,15:00,15.8,18.4
13/01/2026,15:05,15.5,16.6
13/01/2026,15:10,18.3,22.4
13/01/2026,15:15,17.3,21.6
13/01/2026,15:20,17.0,20.1
13/01/2026,15:25,15.4,17.3
13/01/2026,15:30,15.6,16.3
13/01/2026,15:35,14.6,17.6
13/01/2026,15:40,14.7,16.2
13/01/2026,15:45,15.6,17.9
13/01/2026,15:50,13.7,15.6
13/01/2026,15:55,13.5,15.5
13/01/2026,16:00,14.9,15.6
13/01/2026,16:05,14.8,18.0
13/01/2026,16:10,15.2,17.6
13/01/2026,16:15,14.6,15.2
13/01/2026,16:20,14.8,16.4
13/01/2026,16:25,16.0,17.1
13/01/2026,16:30,11.9,13.7
13/01/2026,16:35,6.4,8.6
13/01/2026,16:40,5.4,7.3
13/01/2026,16:45,7.1,8.9
13/01/2026,16:50,7.3,7.9
13/01/2026,16:55,6.6,7.6
13/01/2026,17:00,12.8,14.6
13/01/2026,17:05,12.2,14.3
13/01/2026,17:10,11.6,13.0
13/01/2026,17:15,13.5,15.3
13/01/2026,17:20,9.9,10.7
13/01/2026,17:25,9.5,10.8
13/01/2026,17:30,8.4,9.6
13/01/2026,17:35,8.0,8.4
13/01/2026,17:40,8.3,8.7
13/01/2026,17:45,8.9,9.3
13/01/2026,17:50,8.8,9.2
13/01/2026,17:55,8.9,9.5
13/01/2026,18:00,9.0,9.6
13/01/2026,18:05,9.6,9.8
13/01/2026,18:10,8.6,9.0
13/01/2026,18:15,8.2,8.5
13/01/2026,18:20,8.2,8.6
13/01/2026,18:25,8.3,8.4
13/01/2026,18:30,8.7,9.5
13/01/2026,18:35,9.2,9.5
13/01/2026,18:40,8.0,8.4
13/01/2026,18:45,8.8,9.6
13/01/2026,18:50,8.8,9.3
13/01/2026,18:55,7.4,8.1
13/01/2026,19:00,7.5,8.9
13/01/2026,19:05,6.8,8.2
13/01/2026,19:10,7.2,8.0
13/01/2026,19:15,5.6,6.7
13/01/2026,19:20,6.6,8.3
13/01/2026,19:30,8.7,10.0
13/01/2026,19:35,7.7,9.3
13/01/2026,19:40,8.3,8.9
13/01/2026,19:45,8.7,9.6
13/01/2026,19:50,8.6,10.0
13/01/2026,19:55,8.2,9.7
13/01/2026,20:00,8.2,9.1
13/01/2026,20:05,8.8,11.4
13/01/2026,20:10,10.1,10.9
13/01/2026,20:15,9.6,11.1
