DATE,TIME,WSPD,GST
12/02/2026,00:00,8.8,10.8
12/02/2026,00:05,8.8,9.7
12/02/2026,00:10,9.2,10.6
12/02/2026,00:15,8.7,9.7
12/02/2026,00:20,8.9,9.7
12/02/2026,00:25,9.0,10.3
12/02/2026,00:30,9.2,10.3
12/02/2026,00:35,8.6,9.7
12/02/2026,00:40,7.1,9.7
12/02/2026,00:45,6.7,9.7
12/02/2026,00:50,7.4,9.7
12/02/2026,00:55,8.6,9.7
12/02/2026,01:00,8.7,9.7
12/02/2026,01:05,8.6,9.7
12/02/2026,01:10,9.2,10.7
12/02/2026,01:15,8.9,10.1
12/02/2026,01:20,8.8,10.1
12/02/2026,01:25,9.9,12.1
12/02/2026,01:30,10.0,12.8
12/02/2026,01:35,10.1,12.9
12/02/2026,01:40,11.7,15.7
12/02/2026,01:45,10.5,13.4
12/02/2026,01:50,8.6,9.7
12/02/2026,01:55,8.6,9.7
12/02/2026,02:00,12.5,17.5
12/02/2026,02:05,10.8,16.1
12/02/2026,02:10,11.1,15.5
12/02/2026,02:15,10.4,13.2
12/02/2026,02:20,9.2,10.7
12/02/2026,02:25,8.4,9.7
12/02/2026,02:30,9.0,10.3
12/02/2026,02:35,8.7,9.7
12/02/2026,02:40,8.2,9.7
12/02/2026,02:45,8.6,9.7
12/02/2026,02:50,7.9,9.7
12/02/2026,02:55,8.6,9.7
12/02/2026,03:00,9.1,10.3
12/02/2026,03:05,8.6,9.7
12/02/2026,03:10,9.0,10.0
12/02/2026,03:15,9.4,11.8
12/02/2026,03:20,9.5,11.5
12/02/2026,03:25,10.2,11.9
12/02/2026,03:30,10.0,12.1
12/02/2026,03:35,9.5,11.2
12/02/2026,03:40,9.8,11.7
12/02/2026,03:45,9.3,10.8
12/02/2026,03:50,9.2,9.9
12/02/2026,04:00,9.6,11.5
12/02/2026,04:05,9.1,11.2
12/02/2026,04:10,8.4,9.7
12/02/2026,04:15,8.7,9.7
12/02/2026,04:20,8.9,9.9
12/02/2026,04:25,9.2,10.2
12/02/2026,04:30,8.6,9.7
12/02/2026,04:35,9.3,11.0
12/02/2026,04:40,9.4,11.1
12/02/2026,04:45,8.6,9.7
12/02/2026,04:50,8.7,9.7
12/02/2026,04:55,8.6,9.7
12/02/2026,05:00,9.0,10.2
12/02/2026,05:10,8.6,9.7
12/02/2026,05:15,8.6,9.7
12/02/2026,05:20,8.8,9.7
12/02/2026,05:25,9.2,10.4
12/02/2026,05:30,8.6,9.7
12/02/2026,05:45,7.9,9.7
12/02/2026,05:50,8.5,9.7
12/02/2026,05:55,8.4,9.7
12/02/2026,06:00,8.1,9.7
12/02/2026,06:05,8.2,9.7
12/02/2026,06:10,8.6,9.7
12/02/2026,06:15,8.3,9.7
12/02/2026,06:20,8.4,9.7
12/02/2026,06:25,8.6,9.7
12/02/2026,06:30,8.9,10.0
12/02/2026,06:35,8.8,9.7
12/02/2026,06:40,8.8,9.7
12/02/2026,06:45,8.6,9.7
12/02/2026,06:50,8.4,9.7
12/02/2026,06:55,8.6,9.7
12/02/2026,07:00,8.0,9.7
12/02/2026,07:05,7.9,9.7
12/02/2026,07:10,8.0,9.7
12/02/2026,07:15,8.6,9.7
12/02/2026,07:20,8.5,9.7
12/02/2026,07:25,7.9,9.7
12/02/2026,07:30,8.5,9.7
12/02/2026,07:35,8.6,9.7
12/02/2026,07:40,7.3,9.7
12/02/2026,07:45,7.0,9.7
12/02/2026,07:50,7.0,9.7
12/02/2026,07:55,7.3,9.7
12/02/2026,08:00,7.4,9.7
12/02/2026,08:05,8.0,9.7
12/02/2026,08:10,7.7,9.7
12/02/2026,08:15,8.6,9.7
12/02/2026,08:20,8.6,9.7
12/02/2026,08:25,8.6,9.7
12/02/2026,08:30,8.6,9.7
12/02/2026,08:35,8.6,9.7
12/02/2026,08:40,8.6,9.7
12/02/2026,08:45,8.6,9.7
12/02/2026,08:50,8.6,9.7
12/02/2026,08:55,8.6,9.7
12/02/2026,09:00,8.6,9.7
12/02/2026,09:05,8.6,9.7
12/02/2026,09:10,8.6,9.7
12/02/2026,09:15,8.6,9.7
12/02/2026,09:20,8.6,9.7
12/02/2026,09:25,8.6,9.7
12/02/2026,09:30,8.6,9.7
12/02/2026,09:40,8.6,9.7
12/02/2026,09:45,8.6,9.7
12/02/2026,09:50,8.6,9.7
12/02/2026,09:55,8.6,9.7
12/02/2026,10:00,8.6,9.7
12/02/2026,10:05,8.6,9.7
12/02/2026,10:10,8.6,9.7
12/02/2026,10:15,8.6,9.7
12/02/2026,10:20,8.6,9.7
12/02/2026,10:25,8.6,9.7
12/02/2026,10:30,8.6,9.7
12/02/2026,10:40,8.6,9.7
12/02/2026,10:45,10.7,14.5
12/02/2026,10:50,8.6,9.7
12/02/2026,10:55,8.6,9.7
12/02/2026,11:00,14.1,21.4
12/02/2026,11:05,8.6,9.7
12/02/2026,11:10,8.6,9.7
12/02/2026,11:15,8.6,9.7
12/02/2026,11:20,8.6,9.7
12/02/2026,11:25,8.6,9.7
12/02/2026,11:30,8.6,9.7
12/02/2026,11:35,12.8,21.0
12/02/2026,11:40,8.6,9.7
12/02/2026,11:45,8.6,9.7
12/02/2026,11:50,8.6,9.7
12/02/2026,11:55,8.6,9.7
12/02/2026,12:00,8.6,9.7
12/02/2026,12:05,8.6,9.7
12/02/2026,12:10,8.6,9.7
12/02/2026,12:15,8.6,9.7
12/02/2026,12:20,8.6,9.7
12/02/2026,12:25,8.6,9.7
12/02/2026,12:30,8.6,9.7
12/02/2026,12:35,8.6,9.7
12/02/2026,12:45,8.6,9.7
12/02/2026,12:50,15.5,23.6
12/02/2026,12:55,8.6,9.7
12/02/2026,13:00,8.6,9.7
12/02/2026,13:05,8.6,9.7
12/02/2026,13:10,8.6,9.7
12/02/2026,13:15,8.6,9.7
12/02/2026,13:25,8.6,9.7
12/02/2026,13:30,8.6,9.7
12/02/2026,13:35,8.6,9.7
12/02/2026,13:40,8.6,9.7
12/02/2026,13:45,8.6,9.7
12/02/2026,13:50,8.6,9.7
12/02/2026,13:55,8.6,9.7
12/02/2026,14:00,8.6,9.7
12/02/2026,14:05,8.6,9.7
12/02/2026,14:10,8.6,9.7
12/02/2026,14:15,13.0,18.4
12/02/2026,14:20,8.6,9.7
12/02/2026,14:25,13.0,20.2
12/02/2026,14:30,8.6,9.7
12/02/2026,14:35,8.6,9.7
12/02/2026,14:40,8.6,9.7
12/02/2026,14:45,8.6,9.7
12/02/2026,14:55,8.6,9.7
12/02/2026,15:00,8.6,9.7
12/02/2026,15:05,15.3,23.7
12/02/2026,15:10,8.6,9.7
12/02/2026,15:15,8.6,9.7
12/02/2026,15:20,8.6,9.7
12/02/2026,15:25,8.6,9.7
12/02/2026,15:35,8.6,9.7
12/02/2026,15:40,8.6,9.7
12/02/2026,15:45,8.6,9.7
12/02/2026,15:50,12.6,17.3
12/02/2026,15:55,12.6,17.7
12/02/2026,16:00,8.6,9.7
12/02/2026,16:05,8.6,9.7
12/02/2026,16:10,10.6,13.3
12/02/2026,16:15,8.6,9.7
12/02/2026,16:20,8.6,9.7
12/02/2026,16:25,8.6,9.7
12/02/2026,16:30,8.6,9.7
12/02/2026,16:35,8.6,9.7
12/02/2026,16:40,12.6,19.2
12/02/2026,16:45,11.9,15.9
12/02/2026,16:50,8.6,9.7
12/02/2026,16:55,8.6,9.7
12/02/2026,17:00,8.6,9.7
12/02/2026,17:15,8.6,9.7
12/02/2026,17:20,8.6,9.7
12/02/2026,17:25,8.6,9.7
12/02/2026,17:30,8.6,9.7
12/02/2026,17:35,8.6,9.7
12/02/2026,17:40,8.6,9.7
12/02/2026,17:45,8.6,9.7
12/02/2026,17:50,8.6,9.7
12/02/2026,17:55,8.6,9.7
12/02/2026,18:00,8.6,9.7
12/02/2026,18:05,10.0,12.3
12/02/2026,18:10,8.6,9.7
12/02/2026,18:15,8.6,9.7
12/02/2026,18:20,8.6,9.7
12/02/2026,18:25,8.6,9.7
12/02/2026,18:30,8.6,9.7
12/02/2026,18:35,8.6,9.7
12/02/2026,18:45,8.6,9.7
12/02/2026,18:50,8.6,9.7
12/02/2026,18:55,8.6,9.7
12/02/2026,19:00,8.6,9.7
12/02/2026,19:05,8.6,9.7
12/02/2026,19:10,8.6,9.7
12/02/2026,19:15,8.6,9.7
12/02/2026,19:20,11.4,15.2
12/02/2026,19:25,8.6,9.7
12/02/2026,19:30,8.6,9.7
12/02/2026,19:35,8.6,9.7
12/02/2026,19:40,8.6,9.7
12/02/2026,19:45,8.6,9.7
12/02/2026,19:50,8.6,9.7
12/02/2026,19:55,8.6,9.7
12/02/2026,20:00,11.3,15.7
12/02/2026,20:15,8.6,9.7
12/02/2026,20:20,8.6,9.7
12/02/2026,20:25,8.6,9.7
12/02/2026,20:30,9.9,12.2
12/02/2026,20:35,9.6,11.3
12/02/2026,20:40,9.4,11.6
12/02/2026,20:45,9.1,10.0
12/02/2026,21:00,9.0,10.2
12/02/2026,21:05,9.6,11.7
12/02/2026,21:10,8.6,9.7
12/02/2026,21:20,8.9,9.7
12/02/2026,21:25,8.6,9.7
12/02/2026,21:30,8.6,9.7
12/02/2026,21:35,8.7,9.7
12/02/2026,21:40,8.9,10.0
12/02/2026,21:45,8.6,9.7
12/02/2026,21:50,9.6,11.5
12/02/2026,21:55,8.6,9.7
12/02/2026,22:00,9.2,10.2
12/02/2026,22:05,9.0,10.1
12/02/2026,22:10,9.0,10.1
12/02/2026,22:15,8.6,9.7
12/02/2026,22:20,9.3,11.0
12/02/2026,22:35,8.6,9.7
12/02/2026,22:40,8.6,9.7
12/02/2026,22:45,8.6,9.7
12/02/2026,22:50,8.6,9.7
12/02/2026,22:55,8.6,9.7
12/02/2026,23:00,8.6,9.7
12/02/2026,23:10,7.2,9.7
12/02/2026,23:20,7.6,9.7
12/02/2026,23:25,7.0,9.7
12/02/2026,23:30,7.6,9.7
12/02/2026,23:35,9.4,10.6
12/02/2026,23:40,9.8,12.0
12/02/2026,23:50,11.8,17.0
